year,county,State,industry,GreatLakeConsumption,GroundwaterConsumption,InlandConsumption,AllConsumption,Industry Rank
2013,Monroe,Michigan,Commercial-Institutional,0,4376400,0,4376400,5
2013,Monroe,Michigan,Other,0,2969816,0,2969816,6
2013,Monroe,Michigan,Livestock,0,0,0,0,7
2013,Montcalm,Michigan,Irrigation,0,14222487511,1879751908,16102239419,1
2013,Montcalm,Michigan,Industrial-Manufacturing,0,4812836,4097400000,4102212836,2
2013,Montcalm,Michigan,Public Water Supply,0,1055330375,0,1055330375,3
2013,Montcalm,Michigan,Livestock,0,25793810,0,25793810,4
2013,Montcalm,Michigan,Commercial-Institutional,0,7238836,0,7238836,5
2013,Montcalm,Michigan,Other,0,6407600,0,6407600,6
2013,Montcalm,Michigan,Electric Power Generation,0,0,0,0,7
2013,Montmorency,Michigan,Irrigation,0,32992000,69151600,102143600,1
2013,Montmorency,Michigan,Public Water Supply,0,45701466,0,45701466,2
2013,Montmorency,Michigan,Livestock,0,1200000,0,1200000,3
2013,Montmorency,Michigan,Commercial-Institutional,0,12000,0,12000,4
2013,Montmorency,Michigan,Electric Power Generation,0,0,0,0,5
2013,Montmorency,Michigan,Industrial-Manufacturing,0,0,0,0,5
2013,Montmorency,Michigan,Other,0,0,0,0,5
2013,Muskegon,Michigan,Electric Power Generation,0,3627000,88296925000,88300552000,1
2013,Muskegon,Michigan,Public Water Supply,4672665999,675699820,0,5348365819,2
2013,Muskegon,Michigan,Industrial-Manufacturing,0,1026678238,3227280000,4253958238,3
2013,Muskegon,Michigan,Irrigation,0,924255587,409494657,1333750244,4
2013,Muskegon,Michigan,Commercial-Institutional,0,106735041,6000,106741041,5
2013,Muskegon,Michigan,Livestock,0,64586040,0,64586040,6
2013,Muskegon,Michigan,Other,0,315000,0,315000,7
2013,Newaygo,Michigan,Irrigation,0,1532459668,256137397,1788597065,1
2013,Newaygo,Michigan,Public Water Supply,0,640134139,0,640134139,2
2013,Newaygo,Michigan,Livestock,0,280908090,94176000,375084090,3
2013,Newaygo,Michigan,Industrial-Manufacturing,0,9613880,0,9613880,4
2013,Newaygo,Michigan,Commercial-Institutional,0,424200,0,424200,5
2013,Newaygo,Michigan,Other,0,40860,0,40860,6
2013,Newaygo,Michigan,Electric Power Generation,0,0,0,0,7
2013,Oakland,Michigan,Public Water Supply,0,7424458594,0,7424458594,1
2013,Oakland,Michigan,Industrial-Manufacturing,0,803034176,1555400495,2358434671,2
2013,Oakland,Michigan,Irrigation,0,838341792,658069674,1496411466,3
2013,Oakland,Michigan,Other,0,85997200,741291200,827288400,4
2013,Oakland,Michigan,Commercial-Institutional,0,29997776,89264,30087040,5
2013,Oakland,Michigan,Electric Power Generation,0,0,0,0,6
2013,Oakland,Michigan,Livestock,0,0,0,0,6
2013,Oceana,Michigan,Irrigation,0,2078255286,406558180,2484813466,1
2013,Oceana,Michigan,Public Water Supply,0,405012536,0,405012536,2
2013,Oceana,Michigan,Industrial-Manufacturing,0,160787207,0,160787207,3
2013,Oceana,Michigan,Other,0,79806323,0,79806323,4
2013,Oceana,Michigan,Livestock,0,31873132,0,31873132,5
2013,Oceana,Michigan,Commercial-Institutional,0,14554570,0,14554570,6
2013,Oceana,Michigan,Electric Power Generation,0,0,0,0,7
2013,Ogemaw,Michigan,Public Water Supply,0,142531362,0,142531362,1
2013,Ogemaw,Michigan,Irrigation,0,53972117,41636520,95608637,2
2013,Ogemaw,Michigan,Livestock,0,6722286,0,6722286,3
2013,Ogemaw,Michigan,Commercial-Institutional,0,4622204,0,4622204,4
2013,Ogemaw,Michigan,Electric Power Generation,0,0,0,0,5
2013,Ogemaw,Michigan,Industrial-Manufacturing,0,0,0,0,5
2013,Ogemaw,Michigan,Other,0,0,0,0,5
2013,Ontonagon,Michigan,Public Water Supply,690040000,29364500,0,719404500,1
2013,Ontonagon,Michigan,Commercial-Institutional,0,0,0,0,2
2013,Ontonagon,Michigan,Electric Power Generation,0,0,0,0,2
2013,Ontonagon,Michigan,Industrial-Manufacturing,0,0,0,0,2
2013,Ontonagon,Michigan,Irrigation,0,0,0,0,2
2013,Ontonagon,Michigan,Livestock,0,0,0,0,2
2013,Ontonagon,Michigan,Other,0,0,0,0,2
2013,Osceola,Michigan,Public Water Supply,0,816893108,0,816893108,1
2013,Osceola,Michigan,Irrigation,0,140751226,151720000,292471226,2
2013,Osceola,Michigan,Commercial-Institutional,0,214860795,4545100,219405895,3
2013,Osceola,Michigan,Industrial-Manufacturing,0,152731752,0,152731752,4
2013,Osceola,Michigan,Livestock,0,9872000,0,9872000,5
2013,Osceola,Michigan,Electric Power Generation,0,0,0,0,6
2013,Osceola,Michigan,Other,0,0,0,0,6
2013,Oscoda,Michigan,Irrigation,0,38600000,76700000,115300000,1
2013,Oscoda,Michigan,Public Water Supply,0,22711005,0,22711005,2
2013,Oscoda,Michigan,Commercial-Institutional,0,0,0,0,3
2013,Oscoda,Michigan,Electric Power Generation,0,0,0,0,3
2013,Oscoda,Michigan,Industrial-Manufacturing,0,0,0,0,3
2013,Oscoda,Michigan,Livestock,0,0,0,0,3
2013,Oscoda,Michigan,Other,0,0,0,0,3
2013,Otsego,Michigan,Irrigation,0,1084873362,0,1084873362,1
2013,Otsego,Michigan,Public Water Supply,0,396739699,0,396739699,2
2013,Otsego,Michigan,Industrial-Manufacturing,0,255000,0,255000,3
2013,Otsego,Michigan,Commercial-Institutional,0,0,0,0,4
2013,Otsego,Michigan,Electric Power Generation,0,0,0,0,4
2013,Otsego,Michigan,Livestock,0,0,0,0,4
2013,Otsego,Michigan,Other,0,0,0,0,4
2013,Ottawa,Michigan,Electric Power Generation,251886285264,345047401,16851222000,269082554665,1
2013,Ottawa,Michigan,Public Water Supply,6274165000,71176864,0,6345341864,2
2013,Ottawa,Michigan,Irrigation,0,2746438509,1721162483,4467600992,3
2013,Ottawa,Michigan,Industrial-Manufacturing,0,128572270,134880140,263452410,4
2013,Ottawa,Michigan,Commercial-Institutional,0,24459006,0,24459006,5
2013,Ottawa,Michigan,Livestock,0,16285574,0,16285574,6
2013,Ottawa,Michigan,Other,0,10338014,0,10338014,7
2013,Presque Isle,Michigan,Industrial-Manufacturing,2615700000,6803409915,9180139064,18599248979,1
2013,Presque Isle,Michigan,Irrigation,0,221967925,65421010,287388935,2
2013,Presque Isle,Michigan,Public Water Supply,0,165294100,0,165294100,3
2013,Presque Isle,Michigan,Commercial-Institutional,0,250020,0,250020,4
2013,Presque Isle,Michigan,Electric Power Generation,0,0,0,0,5
2013,Presque Isle,Michigan,Livestock,0,0,0,0,5
2013,Presque Isle,Michigan,Other,0,0,0,0,5
2013,Roscommon,Michigan,Public Water Supply,0,96348588,0,96348588,1
2013,Roscommon,Michigan,Irrigation,0,54689938,9485570,64175508,2
2013,Roscommon,Michigan,Commercial-Institutional,0,5978900,0,5978900,3
2013,Roscommon,Michigan,Electric Power Generation,0,0,0,0,4
2013,Roscommon,Michigan,Industrial-Manufacturing,0,0,0,0,4
2013,Roscommon,Michigan,Livestock,0,0,0,0,4
2013,Roscommon,Michigan,Other,0,0,0,0,4
2013,Saginaw,Michigan,Irrigation,0,669293509,185866680,855160189,1
2013,Saginaw,Michigan,Public Water Supply,0,155391776,0,155391776,2
2013,Saginaw,Michigan,Commercial-Institutional,0,0,0,0,3
2013,Saginaw,Michigan,Electric Power Generation,0,0,0,0,3
2013,Saginaw,Michigan,Industrial-Manufacturing,0,0,0,0,3
2013,Saginaw,Michigan,Livestock,0,0,0,0,3
2013,Saginaw,Michigan,Other,0,0,0,0,3
2013,Saint Clair,Michigan,Electric Power Generation,506629500000,0,0,506629500000,1
2013,Saint Clair,Michigan,Industrial-Manufacturing,5039549000,0,0,5039549000,2
2013,Saint Clair,Michigan,Public Water Supply,4033869140,150276600,0,4184145740,3
2013,Saint Clair,Michigan,Irrigation,10240354,32986524,75602867,118829745,4
2013,Saint Clair,Michigan,Commercial-Institutional,0,167000,0,167000,5
2013,Saint Clair,Michigan,Livestock,0,0,0,0,6
2013,Saint Clair,Michigan,Other,0,0,0,0,6
2013,Saint Joseph,Michigan,Irrigation,0,19438660543,6576006643,26014667186,1
2013,Saint Joseph,Michigan,Public Water Supply,0,1189439526,0,1189439526,2
2013,Saint Joseph,Michigan,Other,0,1003882725,0,1003882725,3
2013,Saint Joseph,Michigan,Industrial-Manufacturing,0,648311137,70156813,718467950,4
2013,Saint Joseph,Michigan,Commercial-Institutional,0,21861720,0,21861720,5
2013,Saint Joseph,Michigan,Electric Power Generation,0,0,0,0,6
2013,Saint Joseph,Michigan,Livestock,0,0,0,0,6
2013,Sanilac,Michigan,Public Water Supply,108557000,481808218,0,590365218,1
2013,Sanilac,Michigan,Irrigation,8836044,482765878,34584634,526186556,2
2013,Sanilac,Michigan,Industrial-Manufacturing,0,77995793,0,77995793,3
2013,Sanilac,Michigan,Livestock,0,64800000,0,64800000,4
2013,Sanilac,Michigan,Commercial-Institutional,0,168000,0,168000,5
2013,Sanilac,Michigan,Electric Power Generation,0,0,0,0,6
2013,Sanilac,Michigan,Other,0,0,0,0,6
2013,Schoolcraft,Michigan,Industrial-Manufacturing,1470520000,434030,1816057000,3287011030,1
2013,Schoolcraft,Michigan,Livestock,0,617760000,810000000,1427760000,2
2013,Schoolcraft,Michigan,Public Water Supply,141450000,6044850,0,147494850,3
2013,Schoolcraft,Michigan,Irrigation,0,9775543,39202126,48977669,4
2013,Schoolcraft,Michigan,Commercial-Institutional,0,0,0,0,5
2013,Schoolcraft,Michigan,Electric Power Generation,0,0,0,0,5
2013,Schoolcraft,Michigan,Other,0,0,0,0,5
2013,Shiawassee,Michigan,Public Water Supply,0,934386460,0,934386460,1
2013,Shiawassee,Michigan,Irrigation,0,29795600,56070800,85866400,2
2013,Shiawassee,Michigan,Livestock,0,64265380,0,64265380,3
2013,Shiawassee,Michigan,Industrial-Manufacturing,0,21050000,26508500,47558500,4
2013,Shiawassee,Michigan,Commercial-Institutional,0,0,0,0,5
2013,Shiawassee,Michigan,Electric Power Generation,0,0,0,0,5
2013,Shiawassee,Michigan,Other,0,0,0,0,5
2013,Tuscola,Michigan,Irrigation,4973952,849864486,1643558262,2498396700,1
2013,Tuscola,Michigan,Public Water Supply,0,777076581,0,777076581,2
2013,Tuscola,Michigan,Industrial-Manufacturing,0,39524919,92100000,131624919,3
2013,Tuscola,Michigan,Livestock,0,3600000,0,3600000,4
2013,Tuscola,Michigan,Other,0,20000,0,20000,5
2013,Tuscola,Michigan,Commercial-Institutional,0,0,0,0,6
2013,Tuscola,Michigan,Electric Power Generation,0,0,0,0,6
2013,Van Buren,Michigan,Electric Power Generation,41781810000,0,0,41781810000,1
2013,Van Buren,Michigan,Irrigation,0,8062327653,1030109158,9092436811,2
2013,Van Buren,Michigan,Livestock,0,1807587676,0,1807587676,3
2013,Van Buren,Michigan,Public Water Supply,530102000,823370428,0,1353472428,4
2013,Van Buren,Michigan,Industrial-Manufacturing,0,412760966,0,412760966,5
2013,Van Buren,Michigan,Commercial-Institutional,0,47462065,0,47462065,6
2013,Van Buren,Michigan,Other,0,21813931,0,21813931,7
2013,Washtenaw,Michigan,Public Water Supply,0,3256633907,4613857000,7870490907,1
2013,Washtenaw,Michigan,Industrial-Manufacturing,0,1744386603,359300000,2103686603,2
2013,Washtenaw,Michigan,Irrigation,0,1152866023,335767821,1488633844,3
2013,Washtenaw,Michigan,Livestock,0,120888000,0,120888000,4
2013,Washtenaw,Michigan,Commercial-Institutional,0,62531982,2534400,65066382,5
2013,Washtenaw,Michigan,Electric Power Generation,0,0,0,0,6
2013,Washtenaw,Michigan,Other,0,0,0,0,6
2013,Wayne,Michigan,Electric Power Generation,232111387588,0,57813383000,289924770588,1
2013,Wayne,Michigan,Public Water Supply,199530690401,0,0,199530690401,2
2013,Wayne,Michigan,Industrial-Manufacturing,86097147760,552180027,56076550027,142725877814,3
2013,Wayne,Michigan,Irrigation,44693435,86485632,167019701,298198768,4
2013,Wayne,Michigan,Commercial-Institutional,0,8400000,0,8400000,5
2013,Wayne,Michigan,Livestock,0,0,0,0,6
2013,Wayne,Michigan,Other,0,0,0,0,6
2013,Wexford,Michigan,Livestock,0,1050443000,0,1050443000,1
2013,Wexford,Michigan,Public Water Supply,0,850326259,0,850326259,2
2013,Wexford,Michigan,Irrigation,0,552313635,0,552313635,3
2013,Wexford,Michigan,Industrial-Manufacturing,0,9216945,0,9216945,4
2013,Wexford,Michigan,Commercial-Institutional,0,2900800,0,2900800,5
2013,Wexford,Michigan,Electric Power Generation,0,0,0,0,6
2013,Wexford,Michigan,Other,0,0,0,0,6
2014,Alcona,Michigan,Livestock,0,18662400,259200000,277862400,1
2014,Alcona,Michigan,Electric Power Generation,0,159058000,0,159058000,2
2014,Alcona,Michigan,Irrigation,0,30441525,12429947,42871472,3
2014,Alcona,Michigan,Public Water Supply,0,27240900,0,27240900,4
2014,Alcona,Michigan,Commercial-Institutional,0,0,0,0,5
2014,Alcona,Michigan,Industrial-Manufacturing,0,0,0,0,5
2014,Alcona,Michigan,Other,0,0,0,0,5
2014,Alger,Michigan,Industrial-Manufacturing,1512160000,101761520,0,1613921520,1
2014,Alger,Michigan,Public Water Supply,0,192722700,0,192722700,2
2014,Alger,Michigan,Irrigation,0,9300000,0,9300000,3
2014,Alger,Michigan,Commercial-Institutional,0,1336600,0,1336600,4
2014,Alger,Michigan,Electric Power Generation,0,0,0,0,5
2014,Alger,Michigan,Livestock,0,0,0,0,5
2014,Alger,Michigan,Other,0,0,0,0,5
2014,Allegan,Michigan,Irrigation,0,3822152335,3446729806,7268882141,1
2014,Allegan,Michigan,Public Water Supply,0,1533944849,0,1533944849,2
2014,Allegan,Michigan,Industrial-Manufacturing,0,754363287,233298960,987662247,3
2014,Allegan,Michigan,Livestock,0,126281929,2988024,129269953,4
2014,Allegan,Michigan,Commercial-Institutional,0,39548542,2124000,41672542,5
2014,Allegan,Michigan,Other,0,6921900,0,6921900,6
2014,Allegan,Michigan,Electric Power Generation,0,0,0,0,7
2014,Alpena,Michigan,Electric Power Generation,40839120000,0,863750000,41702870000,1
2014,Alpena,Michigan,Industrial-Manufacturing,0,0,1607600000,1607600000,2
2014,Alpena,Michigan,Public Water Supply,753116700,1571900,0,754688600,3
2014,Alpena,Michigan,Irrigation,0,13781000,60920000,74701000,4
2014,Alpena,Michigan,Commercial-Institutional,0,0,0,0,5
2014,Alpena,Michigan,Livestock,0,0,0,0,5
2014,Alpena,Michigan,Other,0,0,0,0,5
2014,Antrim,Michigan,Irrigation,0,2813935875,54526097,2868461972,1
2014,Antrim,Michigan,Public Water Supply,0,409515352,0,409515352,2
2014,Antrim,Michigan,Industrial-Manufacturing,0,67885524,0,67885524,3
2014,Antrim,Michigan,Commercial-Institutional,0,24183479,0,24183479,4
2014,Antrim,Michigan,Other,0,10861123,0,10861123,5
2014,Antrim,Michigan,Livestock,0,306000,0,306000,6
2014,Antrim,Michigan,Electric Power Generation,0,0,0,0,7
2014,Arenac,Michigan,Public Water Supply,14224779100,3911800,0,14228690900,1
2014,Arenac,Michigan,Irrigation,0,50724204,74305289,125029493,2
2014,Arenac,Michigan,Commercial-Institutional,0,0,0,0,3
2014,Arenac,Michigan,Electric Power Generation,0,0,0,0,3
2014,Arenac,Michigan,Industrial-Manufacturing,0,0,0,0,3
2014,Arenac,Michigan,Livestock,0,0,0,0,3
2014,Arenac,Michigan,Other,0,0,0,0,3
2014,Baraga,Michigan,Electric Power Generation,4930900000,0,0,4930900000,1
2014,Baraga,Michigan,Public Water Supply,194940000,0,0,194940000,2
2014,Baraga,Michigan,Industrial-Manufacturing,128606936,0,0,128606936,3
2014,Baraga,Michigan,Commercial-Institutional,0,0,0,0,4
2014,Baraga,Michigan,Irrigation,0,0,0,0,4
2014,Baraga,Michigan,Livestock,0,0,0,0,4
2014,Baraga,Michigan,Other,0,0,0,0,4
2014,Barry,Michigan,Irrigation,0,784239495,730116502,1514355997,1
2014,Barry,Michigan,Public Water Supply,0,557477699,0,557477699,2
2014,Barry,Michigan,Industrial-Manufacturing,0,149339478,37800000,187139478,3
2014,Barry,Michigan,Livestock,0,139060042,1550000,140610042,4
2014,Barry,Michigan,Commercial-Institutional,0,11850000,0,11850000,5
2014,Barry,Michigan,Other,0,714229,0,714229,6
2014,Barry,Michigan,Electric Power Generation,0,0,0,0,7
2014,Bay,Michigan,Electric Power Generation,0,0,187428548763,187428548763,1
2014,Bay,Michigan,Public Water Supply,3016294400,0,0,3016294400,2
2014,Bay,Michigan,Industrial-Manufacturing,8640000,396900,788205217,797242117,3
2014,Bay,Michigan,Irrigation,0,28737806,609252759,637990565,4
2014,Bay,Michigan,Commercial-Institutional,0,0,0,0,5
2014,Bay,Michigan,Livestock,0,0,0,0,5
2014,Bay,Michigan,Other,0,0,0,0,5
2014,Benzie,Michigan,Livestock,0,14420266,2417422249,2431842515,1
2014,Benzie,Michigan,Irrigation,0,294981432,0,294981432,2
2014,Benzie,Michigan,Public Water Supply,0,252749674,0,252749674,3
2014,Benzie,Michigan,Industrial-Manufacturing,0,100300843,0,100300843,4
2014,Benzie,Michigan,Other,0,15471900,0,15471900,5
2014,Benzie,Michigan,Commercial-Institutional,0,7652475,0,7652475,6
2014,Benzie,Michigan,Electric Power Generation,0,0,0,0,7
2014,Berrien,Michigan,Electric Power Generation,783520000000,0,0,783520000000,1
2014,Berrien,Michigan,Irrigation,1680000,4087271253,1628823131,5717774384,2
2014,Berrien,Michigan,Public Water Supply,3680015000,1288356233,0,4968371233,3
2014,Berrien,Michigan,Industrial-Manufacturing,0,690899854,201000,691100854,4
2014,Berrien,Michigan,Commercial-Institutional,0,122558126,0,122558126,5
2014,Berrien,Michigan,Other,0,31539448,243000,31782448,6
2014,Berrien,Michigan,Livestock,0,0,0,0,7
2014,Branch,Michigan,Irrigation,0,5699072996,3171484234,8870557230,1
2014,Branch,Michigan,Public Water Supply,0,998474520,0,998474520,2
2014,Branch,Michigan,Industrial-Manufacturing,0,6975000,117188800,124163800,3
2014,Branch,Michigan,Livestock,0,34773000,0,34773000,4
2014,Branch,Michigan,Commercial-Institutional,0,1522080,0,1522080,5
2014,Branch,Michigan,Other,0,11200,0,11200,6
2014,Branch,Michigan,Electric Power Generation,0,0,0,0,7
2014,Calhoun,Michigan,Public Water Supply,0,4530051118,0,4530051118,1
2014,Calhoun,Michigan,Irrigation,0,2372661573,1045082456,3417744029,2
2014,Calhoun,Michigan,Industrial-Manufacturing,0,1255319324,666006613,1921325937,3
2014,Calhoun,Michigan,Commercial-Institutional,0,273021217,246783,273268000,4
2014,Calhoun,Michigan,Other,0,115394000,0,115394000,5
2014,Calhoun,Michigan,Livestock,0,12036000,0,12036000,6
2014,Calhoun,Michigan,Electric Power Generation,0,0,0,0,7
2014,Cass,Michigan,Irrigation,0,11513963588,718411834,12232375422,1
2014,Cass,Michigan,Public Water Supply,0,464433224,0,464433224,2
2014,Cass,Michigan,Industrial-Manufacturing,0,180000,394794000,394974000,3
2014,Cass,Michigan,Livestock,0,41295412,0,41295412,4
2014,Cass,Michigan,Commercial-Institutional,0,5861600,0,5861600,5
2014,Cass,Michigan,Other,0,4827885,0,4827885,6
2014,Cass,Michigan,Electric Power Generation,0,0,0,0,7
2014,Charlevoix,Michigan,Industrial-Manufacturing,827110000,4177605000,968501934,5973216934,1
2014,Charlevoix,Michigan,Public Water Supply,288597000,591836399,0,880433399,2
2014,Charlevoix,Michigan,Commercial-Institutional,0,496218113,0,496218113,3
2014,Charlevoix,Michigan,Irrigation,0,62083355,18370200,80453555,4
2014,Charlevoix,Michigan,Electric Power Generation,0,0,0,0,5
2014,Charlevoix,Michigan,Livestock,0,0,0,0,5
2014,Charlevoix,Michigan,Other,0,0,0,0,5
2014,Cheboygan,Michigan,Irrigation,0,87123230,3434312932,3521436162,1
2014,Cheboygan,Michigan,Public Water Supply,0,355722000,0,355722000,2
2014,Cheboygan,Michigan,Industrial-Manufacturing,0,2802612,32549155,35351767,3
2014,Cheboygan,Michigan,Commercial-Institutional,0,0,0,0,4
2014,Cheboygan,Michigan,Electric Power Generation,0,0,0,0,4
2014,Cheboygan,Michigan,Livestock,0,0,0,0,4
2014,Cheboygan,Michigan,Other,0,0,0,0,4
2014,Chippewa,Michigan,Public Water Supply,640389000,367790185,0,1008179185,1
2014,Chippewa,Michigan,Industrial-Manufacturing,294800000,0,0,294800000,2
2014,Chippewa,Michigan,Other,163044000,0,0,163044000,3
2014,Chippewa,Michigan,Irrigation,0,48541505,0,48541505,4
2014,Chippewa,Michigan,Livestock,0,23965000,0,23965000,5
2014,Chippewa,Michigan,Commercial-Institutional,0,1798600,0,1798600,6
2014,Chippewa,Michigan,Electric Power Generation,0,0,0,0,7
2014,Clare,Michigan,Industrial-Manufacturing,0,46468450,341120000,387588450,1
2014,Clare,Michigan,Public Water Supply,0,334132700,0,334132700,2
2014,Clare,Michigan,Irrigation,0,138582366,4360000,142942366,3
2014,Clare,Michigan,Commercial-Institutional,0,16885750,0,16885750,4
2014,Clare,Michigan,Livestock,0,2092000,0,2092000,5
2014,Clare,Michigan,Electric Power Generation,0,0,0,0,6
2014,Clare,Michigan,Other,0,0,0,0,6
2014,Clinton,Michigan,Irrigation,0,324474401,672893440,997367841,1
2014,Clinton,Michigan,Public Water Supply,0,452836648,0,452836648,2
